date_idx,open,high,low,close,volume
2025-04-01 09:00:00,10512,10512,10512,10512,1
2025-04-01 09:22:00,10619,10619,10619,10619,1
2025-04-01 09:44:00,10566,10566,10566,10566,1
2025-04-01 10:06:00,10522,10522,10522,10522,1
2025-04-01 10:28:00,10551,10551,10551,10551,1
2025-04-01 10:50:00,10595,10595,10595,10595,1
2025-04-01 11:12:00,10585,10585,10585,10585,1
2025-04-01 11:34:00,10590,10590,10590,10590,1
2025-04-01 11:56:00,10600,10600,10600,10600,1
2025-04-01 12:18:00,10619,10619,10619,10619,1
2025-04-01 12:40:00,10639,10639,10639,10639,1
2025-04-01 13:02:00,10629,10629,10629,10629,1
2025-04-01 13:24:00,10629,10629,10629,10629,1
2025-04-01 13:46:00,10624,10624,10624,10624,1
2025-04-01 14:08:00,10629,10629,10629,10629,1
2025-04-01 14:23:00,10624,10624,10624,10624,1
2025-04-01 14:24:00,10624,10624,10619,10619,4
2025-04-01 14:30:00,10619,10619,10619,10619,1
2025-04-01 14:43:00,10610,10610,10610,10610,2
2025-04-01 14:52:00,10605,10605,10605,10605,1
2025-04-01 15:14:00,10595,10595,10595,10595,1
2025-04-01 15:30:00,10610,10610,10610,10610,2
2025-04-02 09:00:00,10673,10673,10673,10673,1
2025-04-02 09:22:00,10502,10502,10502,10502,1
2025-04-02 09:44:00,10507,10507,10507,10507,1
2025-04-02 10:06:00,10507,10507,10507,10507,1
2025-04-02 10:28:00,10532,10532,10532,10532,1
2025-04-02 10:50:00,10541,10541,10541,10541,1
2025-04-02 11:12:00,10551,10551,10551,10551,1
2025-04-02 11:34:00,10546,10546,10546,10546,1
2025-04-02 11:56:00,10527,10527,10527,10527,1
2025-04-02 12:18:00,10522,10522,10522,10522,1
2025-04-02 12:40:00,10522,10522,10522,10522,1
2025-04-02 13:02:00,10541,10541,10541,10541,1
2025-04-02 13:24:00,10532,10532,10532,10532,1
2025-04-02 13:46:00,10522,10522,10522,10522,1
2025-04-02 13:51:00,10507,10507,10507,10507,5
2025-04-02 14:08:00,10502,10502,10502,10502,1
2025-04-02 14:30:00,10517,10517,10517,10517,1
2025-04-02 14:52:00,10512,10512,10512,10512,1
2025-04-02 15:14:00,10498,10498,10498,10498,1
2025-04-02 15:30:00,10522,10522,10522,10522,2
2025-04-03 09:00:00,10283,10283,10283,10283,1
2025-04-03 09:22:00,10420,10420,10420,10420,1
2025-04-03 09:44:00,10429,10429,10429,10429,1
2025-04-03 10:06:00,10449,10449,10449,10449,1
2025-04-03 10:28:00,10444,10444,10444,10444,1
2025-04-03 10:50:00,10454,10454,10454,10454,1
2025-04-03 11:12:00,10463,10463,10463,10463,1
2025-04-03 11:34:00,10459,10459,10459,10459,1
2025-04-03 11:56:00,10478,10478,10478,10478,1
2025-04-03 12:18:00,10498,10498,10498,10498,1
2025-04-03 12:40:00,10502,10502,10502,10502,1
2025-04-03 13:02:00,10507,10507,10507,10507,1
2025-04-03 13:24:00,10517,10517,10517,10517,1
2025-04-03 13:46:00,10522,10522,10522,10522,1
2025-04-03 14:08:00,10517,10517,10517,10517,1
2025-04-03 14:30:00,10512,10512,10512,10512,1
2025-04-03 14:52:00,10512,10512,10512,10512,1
2025-04-03 15:14:00,10473,10473,10473,10473,1
2025-04-03 15:30:00,10537,10537,10537,10537,2
2025-04-04 09:00:00,10478,10478,10478,10478,1
2025-04-04 09:22:00,10434,10434,10434,10434,1
2025-04-04 09:44:00,10502,10502,10502,10502,1
2025-04-04 10:06:00,10527,10527,10527,10527,1
2025-04-04 10:28:00,10532,10532,10532,10532,1
2025-04-04 10:50:00,10541,10541,10541,10541,1
2025-04-04 11:12:00,10605,10605,10605,10605,1
2025-04-04 11:25:00,10493,10493,10493,10493,4
2025-04-04 11:34:00,10468,10468,10468,10468,1
2025-04-04 11:56:00,10463,10463,10463,10463,1
2025-04-04 12:18:00,10429,10429,10429,10429,1
2025-04-04 12:40:00,10434,10434,10434,10434,1
2025-04-04 13:02:00,10434,10434,10434,10434,1
2025-04-04 13:24:00,10410,10410,10410,10410,1
2025-04-04 13:46:00,10425,10425,10425,10425,1
2025-04-04 14:08:00,10415,10415,10415,10415,1
2025-04-04 14:30:00,10429,10429,10429,10429,1
2025-04-04 14:52:00,10459,10459,10459,10459,1
2025-04-04 15:14:00,10507,10507,10507,10507,1
2025-04-04 15:30:00,10532,10532,10532,10532,2
2025-04-07 09:00:00,10181,10181,10181,10181,1
2025-04-07 09:22:00,9972,9972,9972,9972,6
2025-04-07 09:44:00,9928,9928,9928,9928,1
2025-04-07 10:06:00,9967,9967,9967,9967,1
2025-04-07 10:19:00,9972,9972,9972,9972,139
2025-04-07 10:28:00,10045,10045,10045,10045,1
2025-04-07 10:33:00,10045,10045,10045,10045,11
2025-04-07 10:48:00,10016,10016,10016,10016,6
2025-04-07 10:50:00,10050,10050,10050,10050,1
2025-04-07 11:12:00,10064,10064,10064,10064,1
2025-04-07 11:34:00,10035,10035,10035,10035,1
2025-04-07 11:56:00,10030,10030,10030,10030,1
2025-04-07 12:18:00,10011,10011,10011,10011,1
2025-04-07 12:40:00,9977,9977,9977,9977,1
2025-04-07 12:58:00,9996,9996,9996,9996,1
2025-04-07 13:02:00,10006,10006,10006,10006,1
2025-04-07 13:17:00,9981,9981,9977,9977,2
2025-04-07 13:24:00,9986,9986,9986,9986,1
2025-04-07 13:46:00,9972,9972,9972,9972,1
2025-04-07 14:08:00,9981,9981,9981,9981,1
2025-04-07 14:30:00,9996,9996,9996,9996,1
2025-04-07 14:48:00,9967,9967,9967,9967,1
2025-04-07 14:52:00,9972,9972,9972,9972,1
2025-04-07 15:13:00,9957,9957,9952,9952,2
2025-04-07 15:14:00,9972,9972,9972,9972,1
2025-04-07 15:15:00,9952,9952,9952,9952,136
2025-04-07 15:30:00,9991,9991,9991,9991,2
2025-04-08 09:00:00,10147,10147,10147,10147,1
2025-04-08 09:22:00,10059,10059,10059,10059,1
2025-04-08 09:44:00,10020,10020,10020,10020,1
2025-04-08 10:06:00,9996,9996,9996,9996,1
2025-04-08 10:28:00,10040,10040,10040,10040,1
2025-04-08 10:50:00,10045,10045,10045,10045,1
2025-04-08 11:12:00,10050,10050,10050,10050,1
2025-04-08 11:34:00,10025,10025,10025,10025,1
2025-04-08 11:56:00,9991,9991,9991,9991,1
2025-04-08 12:18:00,9957,9957,9957,9957,1
2025-04-08 12:40:00,9962,9962,9962,9962,1
2025-04-08 13:02:00,9938,9938,9938,9938,1
2025-04-08 13:24:00,9957,9957,9957,9957,1
